
> admin_web@0.1.0 dev
> next dev

▲ Next.js 16.2.11 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://169.254.0.21:3000
- Environments: .env
✓ Ready in 597ms
⚠ Warning: Next.js inferred your workspace root, but it may not be correct.
 We detected multiple lockfiles and selected the directory of /home/user/package-lock.json as the root directory.
 To silence this warning, set `turbopack.root` in your Next.js config, or consider removing one of the lockfiles if it's not needed.
   See https://nextjs.org/docs/app/api-reference/config/next-config-js/turbopack#root-directory for more information.
 Detected additional lockfiles: 
   * /home/user/admin_web/package-lock.json

 GET /api/public/wishes/my 200 in 18ms (next.js: 4ms, application-code: 14ms)
 GET /api/public/wallet?userId=15 200 in 19ms (next.js: 6ms, application-code: 13ms)
 GET /api/public/grades 200 in 11ms (next.js: 3ms, application-code: 7ms)
 GET /api/public/pass/status?userId=15 200 in 17ms (next.js: 5ms, application-code: 12ms)
 GET /api/public/wallet?userId=15 200 in 19ms (next.js: 5ms, application-code: 15ms)
 GET /api/public/wallet?userId=15 200 in 22ms (next.js: 5ms, application-code: 17ms)
 GET /api/public/pass/policies 200 in 55ms (next.js: 27ms, application-code: 28ms)
 GET /api/public/healing-quotes 200 in 65ms (next.js: 56ms, application-code: 9ms)
 GET /api/public/attendance/status?userId=15 200 in 87ms (next.js: 78ms, application-code: 9ms)
 GET /api/public/notifications?userId=15&limit=50 200 in 111ms (next.js: 88ms, application-code: 23ms)
 GET /api/public/page-configs/home 200 in 123ms (next.js: 112ms, application-code: 11ms)
 GET /api/public/wishes/my 200 in 140ms (next.js: 67ms, application-code: 74ms)
 GET /api/public/wallet?userId=15 200 in 13ms (next.js: 3ms, application-code: 11ms)
 GET /api/public/pass/policies 200 in 19ms (next.js: 5ms, application-code: 14ms)
 GET /api/public/attendance/status?userId=15 200 in 16ms (next.js: 5ms, application-code: 11ms)
 GET /api/public/wallet?userId=15 200 in 23ms (next.js: 5ms, application-code: 19ms)
 GET /api/public/wallet?userId=15 200 in 19ms (next.js: 5ms, application-code: 14ms)
 GET /api/public/pass/status?userId=15 200 in 17ms (next.js: 5ms, application-code: 12ms)
 GET /api/public/wallet?userId=15 200 in 20ms (next.js: 5ms, application-code: 15ms)
 GET /api/public/pass/status?userId=15 200 in 18ms (next.js: 6ms, application-code: 12ms)
 GET /api/public/wallet?userId=15 200 in 20ms (next.js: 5ms, application-code: 15ms)
 GET /api/public/wallet?userId=15 200 in 18ms (next.js: 5ms, application-code: 14ms)
 GET /api/public/wallet?userId=15 200 in 18ms (next.js: 4ms, application-code: 14ms)
 GET /api/public/wishes/my 200 in 18ms (next.js: 5ms, application-code: 14ms)
 OPTIONS /api/public/wishes/pending-openings 200 in 438ms (next.js: 422ms, application-code: 17ms)
 GET /api/public/wishes/pending-openings 200 in 32ms (next.js: 5ms, application-code: 27ms)
 OPTIONS /api/public/wishes/my 200 in 12ms (next.js: 4ms, application-code: 8ms)
 GET /api/public/wishes/my 200 in 19ms (next.js: 4ms, application-code: 15ms)
 GET /api/public/shop/seals 200 in 348ms (next.js: 340ms, application-code: 8ms)
 GET /api/public/shop/candles 200 in 438ms (next.js: 432ms, application-code: 6ms)
 OPTIONS /api/public/inventory 200 in 503ms (next.js: 499ms, application-code: 4ms)
